,avg_impact,fmd,population,no_of_people,state,county,mental_health_score,mental_health_score_scaled
695,5.153425396667196,18.0,6041.0,1087.3799999999999,IL,ALEXANDER COUNTY,92.76165714000953,34.515220517350976
696,2.3259234293743267,14.0,16637.0,2329.1800000000003,IL,BOND COUNTY,32.56292801124057,24.932383479431948
697,2.6706916424531775,14.0,53480.0,7487.200000000001,IL,BOONE COUNTY,37.38968299434448,25.700738677198796
698,5.328768936760455,14.0,6563.0,918.82,IL,BROWN COUNTY,74.60276511464637,31.62456641905604
699,7.253108047655337,14.0,32959.0,4614.26,IL,BUREAU COUNTY,101.54351266717471,35.91317511913931
700,3.4523175571517544,15.0,4829.0,724.35,IL,CALHOUN COUNTY,51.78476335727632,27.992244017297413
701,5.708985129152885,14.0,14314.0,2003.9600000000003,IL,CARROLL COUNTY,79.92579180814039,32.47192147273389
702,2.4091218398649152,15.0,12312.0,1846.8,IL,CASS COUNTY,36.13682759797373,25.501300760996
703,3.59088759222972,13.0,209918.0,27289.34,IL,CHAMPAIGN COUNTY,46.68153869898636,27.179878524270553
704,2.5312578068841884,15.0,32653.0,4897.95,IL,CHRISTIAN COUNTY,37.96886710326282,25.792937084225706
705,2.0080988749283524,15.0,15600.0,2340.0,IL,CLARK COUNTY,30.121483123925287,24.54373792443763
706,6.74490854855022,15.0,13266.0,1989.8999999999999,IL,CLAY COUNTY,101.1736282282533,35.85429443590323
707,2.2200763159216685,14.0,37697.0,5277.580000000001,IL,CLINTON COUNTY,31.08106842290336,24.6964911416097
708,11.99075381510199,15.0,50829.0,7624.349999999999,IL,COLES COUNTY,179.86130722652985,48.38032639115603
709,2.811628694292468,12.0,5171960.0,620635.2,IL,COOK COUNTY,33.73954433150962,25.11968514869436
710,2.7230886693137695,14.0,18830.0,2636.2000000000003,IL,CRAWFORD COUNTY,38.123241370392776,25.81751141438457
711,5.772616628024969,15.0,10804.0,1620.6,IL,CUMBERLAND COUNTY,86.58924942037454,33.53265530102669
712,4.469918319885405,14.0,15794.0,2211.1600000000003,IL,DE WITT COUNTY,62.57885647839567,29.710520081407488
713,4.545789485161033,14.0,104349.0,14608.86,IL,DEKALB COUNTY,63.64105279225446,29.879607607428404
714,4.805364310663846,15.0,19458.0,2918.7,IL,DOUGLAS COUNTY,72.08046465995768,31.22304973310993
715,1.7059915839260353,11.0,927247.0,101997.17,IL,DUPAGE COUNTY,18.765907423186388,22.73608130133577
716,3.8544050463276904,15.0,17360.0,2604.0,IL,EDGAR COUNTY,57.816075694915355,28.952348725367806
717,12.18999399020461,14.0,6387.0,894.1800000000001,IL,EDWARDS COUNTY,170.65991586286452,46.915587263997594
718,3.8164500863856468,14.0,34181.0,4785.34,IL,EFFINGHAM COUNTY,53.430301209399055,28.254191757803508
719,1.6296160266053135,16.0,21368.0,3418.88,IL,FAYETTE COUNTY,26.073856425685015,23.89940958726298
720,6.902619558873754,15.0,13212.0,1981.8,IL,FORD COUNTY,103.53929338310631,36.23087686535531
721,3.796139563130172,16.0,38695.0,6191.2,IL,FRANKLIN COUNTY,60.73823301008275,29.417517305430565
722,4.908175196012941,15.0,34830.0,5224.5,IL,FULTON COUNTY,73.62262794019412,31.46854161664715
723,4.921023151032189,17.0,5045.0,857.6500000000001,IL,GALLATIN COUNTY,83.65739356754722,33.06594284275843
724,5.796827061182853,15.0,13065.0,1959.75,IL,GREENE COUNTY,86.9524059177428,33.590464985448726
725,7.748641111721444,13.0,50973.0,6626.49,IL,GRUNDY COUNTY,100.73233445237877,35.78404633596398
726,14.357880543417131,14.0,8148.0,1140.72,IL,HAMILTON COUNTY,201.01032760783983,51.74696915519517
727,3.4612886687281947,14.0,17828.0,2495.92,IL,HANCOCK COUNTY,48.45804136219473,27.46267412087758
728,3.3584636657712115,16.0,3893.0,622.88,IL,HARDIN COUNTY,53.73541865233938,28.302762396676453
729,5.755128339305377,15.0,6697.0,1004.55,IL,HENDERSON COUNTY,86.32692508958066,33.490896756461716
730,7.111930470137907,14.0,49069.0,6869.660000000001,IL,HENRY COUNTY,99.5670265819307,35.59854482151138
731,-1.3453551840543931,15.0,27484.0,4122.599999999999,IL,IROQUOIS COUNTY,-20.180327760815896,16.53635864256617
732,9.512647245826383,15.0,57289.0,8593.35,IL,JACKSON COUNTY,142.68970868739575,42.46310228369163
733,13.093489692515876,15.0,9624.0,1443.6,IL,JASPER COUNTY,196.40234538773814,51.013439671634025
734,4.581828742465074,15.0,37708.0,5656.2,IL,JEFFERSON COUNTY,68.72743113697611,30.68929139139012
735,3.498378853253576,14.0,21795.0,3051.3,IL,JERSEY COUNTY,48.97730394555006,27.545333817987448
736,3.280678043218921,14.0,21331.0,2986.34,IL,JO DAVIESS COUNTY,45.929492605064894,27.060162788284877
737,2.2730722995399346,15.0,12423.0,1863.4499999999998,IL,JOHNSON COUNTY,34.09608449309902,25.176441600457252
738,1.539800219467542,12.0,532720.0,63926.399999999994,IL,KANE COUNTY,18.477602633610502,22.690187013271192
739,1.724785350141743,15.0,109953.0,16492.95,IL,KANKAKEE COUNTY,25.871780252126143,23.86724174803304
740,6.077633627515354,12.0,127717.0,15326.039999999999,IL,KENDALL COUNTY,72.93160353018425,31.358539721155573
741,5.517582034943253,15.0,49978.0,7496.7,IL,KNOX COUNTY,82.7637305241488,32.923683571912704
742,7.504563510558526,12.0,699587.0,83950.44,IL,LAKE COUNTY,90.05476212670231,34.08431883276903
743,3.732248886033133,14.0,109159.0,15282.260000000002,IL,LASALLE COUNTY,52.25148440446386,28.066539800648556
744,12.073598172862534,15.0,15813.0,2371.95,IL,LAWRENCE COUNTY,181.103972592938,48.57814219011556
745,3.7347792973679588,14.0,34296.0,4801.4400000000005,IL,LEE COUNTY,52.286910163151425,28.07217911027121
746,3.9771231229385218,15.0,35714.0,5357.099999999999,IL,LIVINGSTON COUNTY,59.656846844077826,29.245375010171827
747,8.358487234011866,14.0,28912.0,4047.6800000000003,IL,LOGAN COUNTY,117.01882127616612,38.376638429041634
748,2.363048144295925,15.0,104504.0,15675.599999999999,IL,MACON COUNTY,35.44572216443888,25.39128596763685
749,7.275344605779703,15.0,45318.0,6797.7,IL,MACOUPIN COUNTY,109.13016908669555,37.12086991906502
750,3.684703095506916,14.0,264026.0,36963.64000000001,IL,MADISON COUNTY,51.585843337096826,27.960578595708824
751,0.7380459172371819,16.0,37381.0,5980.96,IL,MARION COUNTY,11.808734675794911,21.62859192991908
752,8.53828654127067,14.0,11483.0,1607.6200000000001,IL,MARSHALL COUNTY,119.53601157778938,38.777341646584446
753,4.5541344764764515,15.0,13533.0,2029.9499999999998,IL,MASON COUNTY,68.31201714714678,30.62316300918971
754,0.8750758791040216,16.0,14023.0,2243.68,IL,MASSAC COUNTY,14.001214065664346,21.977605488945763
755,5.424418719567125,14.0,29984.0,4197.76,IL,MCDONOUGH COUNTY,75.94186207393975,31.837732845068658
756,10.971797737742657,12.0,308251.0,36990.119999999995,IL,MCHENRY COUNTY,131.6615728529119,40.707569732367574
757,7.754429667288567,13.0,172410.0,22413.3,IL,MCLEAN COUNTY,100.80758567475137,35.79602532972909
758,4.5171001150563175,14.0,12289.0,1720.4600000000003,IL,MENARD COUNTY,63.23940161078845,29.815670081274934
759,1.7815396196534712,14.0,15551.0,2177.1400000000003,IL,MERCER COUNTY,24.941554675148595,23.71916220812096
760,10.606873047472172,12.0,34373.0,4124.76,IL,MONROE COUNTY,127.28247656966607,40.01047584578505
761,3.3638399546805244,15.0,28691.0,4303.65,IL,MONTGOMERY COUNTY,50.45759932020787,27.780977153795874
762,0.4477954252128158,15.0,34027.0,5104.05,IL,MORGAN COUNTY,6.716931378192237,20.818044565610244
763,2.165571818391001,15.0,14648.0,2197.2,IL,MOULTRIE COUNTY,32.48357727586502,24.91975189772004
764,7.842763300752606,14.0,50781.0,7109.340000000001,IL,OGLE COUNTY,109.79868621053647,37.227288953944026
765,1.1408606416313511,14.0,180620.0,25286.800000000003,IL,PEORIA COUNTY,15.972048982838917,22.291336195777227
766,5.9479273173880545,15.0,21144.0,3171.6,IL,PERRY COUNTY,89.21890976082082,33.951262252905565
767,10.93637971384941,13.0,16366.0,2127.58,IL,PIATT COUNTY,142.17293628004234,42.380838989482086
768,1.2849386567396162,16.0,15595.0,2495.2000000000003,IL,PIKE COUNTY,20.55901850783386,23.021520737744922
769,7.636970996233432,15.0,4184.0,627.6,IL,POPE COUNTY,114.55456494350148,37.98436159533851
770,6.951117926896652,17.0,5434.0,923.7800000000001,IL,PULASKI COUNTY,118.16900475724309,38.55973234185979
771,2.3523181835359277,14.0,5736.0,803.0400000000001,IL,PUTNAM COUNTY,32.93245456950299,24.99120719282691
772,0.944611600108766,15.0,32177.0,4826.55,IL,RANDOLPH COUNTY,14.16917400163149,22.00434247689495
773,4.503441813672362,15.0,15695.0,2354.25,IL,RICHLAND COUNTY,67.55162720508542,30.502119043552828
774,7.3296623605415165,14.0,142621.0,19966.940000000002,IL,ROCK ISLAND COUNTY,102.61527304758123,36.083785117353145
775,1.7865603539619894,16.0,23789.0,3806.2400000000002,IL,SALINE COUNTY,28.58496566339183,24.29914478030807
776,1.8661226324632307,14.0,195639.0,27389.460000000003,IL,SANGAMON COUNTY,26.12571685448523,23.907665077787474
777,5.2198110894268215,15.0,6870.0,1030.5,IL,SCHUYLER COUNTY,78.29716634140232,32.21266595904735
778,6.082154622489461,15.0,4927.0,739.05,IL,SCOTT COUNTY,91.23231933734192,34.27177027926465
779,2.164398648644537,15.0,21726.0,3258.9,IL,SHELBY COUNTY,32.46597972966806,24.91695060241176
780,3.2677170367528956,14.0,261360.0,36590.4,IL,ST. CLAIR COUNTY,45.74803851454054,27.031277710401604
781,5.748022631506723,15.0,5418.0,812.6999999999999,IL,STARK COUNTY,86.22033947260084,33.473929743820655
782,5.025508299871548,15.0,44797.0,6719.55,IL,STEPHENSON COUNTY,75.38262449807323,31.74870966081594
783,9.482215827778544,14.0,132450.0,18543.0,IL,TAZEWELL COUNTY,132.75102158889962,40.88099548153589
784,1.1673565541465274,15.0,16832.0,2524.7999999999997,IL,UNION COUNTY,17.510348312197912,22.536212989725065
785,11.703854928268074,16.0,76702.0,12272.32,IL,VERMILION COUNTY,187.26167885228918,49.55836712949117
786,3.385907543388985,15.0,11523.0,1728.45,IL,WABASH COUNTY,50.78861315083478,27.833670153168164
787,3.819606609587846,14.0,16992.0,2378.88,IL,WARREN COUNTY,53.47449253422984,28.261226428974673
788,4.93933157518562,14.0,13999.0,1959.8600000000001,IL,WASHINGTON COUNTY,69.15064205259868,30.756660940478184
789,5.931516791120809,15.0,16326.0,2448.9,IL,WAYNE COUNTY,88.97275186681213,33.91207719006417
790,4.508499176024797,15.0,13618.0,2042.6999999999998,IL,WHITE COUNTY,67.62748764037195,30.514195015911337
791,5.245606140916927,14.0,55553.0,7777.420000000001,IL,WHITESIDE COUNTY,73.43848597283697,31.43922866452069
792,3.3540347011088127,12.0,691149.0,82937.87999999999,IL,WILL COUNTY,40.248416413305755,26.155811016519447
793,3.3196928801843453,15.0,66982.0,10047.3,IL,WILLIAMSON COUNTY,49.795393202765176,27.67556274719948
794,3.772715886391256,14.0,283630.0,39708.200000000004,IL,WINNEBAGO COUNTY,52.818022409477585,28.156725116126246
795,4.282094821950447,13.0,38527.0,5008.51,IL,WOODFORD COUNTY,55.66723268535581,28.610281497725293
796,3.05030513816126,17.0,35595.0,6051.150000000001,IN,ADAMS COUNTY,51.855187348741424,28.00345458010392
797,0.9054309212875398,15.0,375079.0,56261.85,IN,ALLEN COUNTY,13.581463819313097,21.910786832379006
798,4.101336022486815,14.0,82722.0,11581.080000000002,IN,BARTHOLOMEW COUNTY,57.41870431481541,28.889092486670716
799,5.958268643856126,17.0,8653.0,1471.0100000000002,IN,BENTON COUNTY,101.29056694555415,35.8729095244198
800,-1.417971353988195,17.0,11924.0,2027.0800000000002,IN,BLACKFORD COUNTY,-24.105513017799318,15.911521354376005
801,9.666663754379346,12.0,66930.0,8031.599999999999,IN,BOONE COUNTY,115.99996505255216,38.21445006896716
802,2.2478888070116945,15.0,15230.0,2284.5,IN,BROWN COUNTY,33.71833210517542,25.116308444383254
803,3.235562947248036,15.0,20188.0,3028.2,IN,CARROLL COUNTY,48.53344420872054,27.474677251191284
804,4.059534220965921,16.0,37895.0,6063.2,IN,CASS COUNTY,64.95254753545474,30.088380127746774
805,1.2602993320812268,15.0,117280.0,17592.0,IN,CLARK COUNTY,18.9044899812184,22.758141801435
806,4.532533930944835,16.0,26175.0,4188.0,IN,CLAY COUNTY,72.52054289511736,31.293104335133997
807,-0.5677644393681688,16.0,32192.0,5150.72,IN,CLINTON COUNTY,-9.0842310298907,18.30270966472797
808,3.0085237816032735,18.0,10594.0,1906.9199999999998,IN,CRAWFORD COUNTY,54.15342806885892,28.36930393628693
809,0.4969248892039427,17.0,33278.0,5657.26,IN,DAVIESS COUNTY,8.447723116467026,21.093563590920326
810,4.045611996955077,15.0,49482.0,7422.299999999999,IN,DEARBORN COUNTY,60.684179954326154,29.40891277785642
811,8.78118148217289,15.0,26725.0,4008.75,IN,DECATUR COUNTY,131.71772223259336,40.71650796682958
812,4.63675592453674,15.0,43208.0,6481.2,IN,DEKALB COUNTY,69.55133886805109,30.820446544255297
813,2.9134870450592043,16.0,114297.0,18287.52,IN,DELAWARE COUNTY,46.61579272094727,27.16941263898418
814,6.807584999765417,15.0,42674.0,6401.099999999999,IN,DUBOIS COUNTY,102.11377499648125,36.003953297511146
815,1.4907305480058763,16.0,205617.0,32898.72,IN,ELKHART COUNTY,23.85168876809402,23.54567005086715
816,2.5566611339933494,18.0,23076.0,4153.68,IN,FAYETTE COUNTY,46.019900411880286,27.07455450871164
817,0.7552059212940009,15.0,77834.0,11675.1,IN,FLOYD COUNTY,11.328088819410013,21.55207950214282
818,3.5327201392500367,16.0,16390.0,2622.4,IN,FOUNTAIN COUNTY,56.52352222800059,28.746591404316284
819,14.30281644185277,15.0,22706.0,3405.9,IN,FRANKLIN COUNTY,214.54224662779154,53.901070689483916
820,-1.462202076326954,16.0,20053.0,3208.48,IN,FULTON COUNTY,-23.395233221231265,16.024588451312194
821,5.322828971532025,15.0,33610.0,5041.5,IN,GIBSON COUNTY,79.84243457298038,32.4586521095425
822,2.0407691700743866,17.0,66039.0,11226.630000000001,IN,GRANT COUNTY,34.69307589126457,25.27147469109647
823,0.6662971559121273,17.0,32059.0,5450.030000000001,IN,GREENE COUNTY,11.327051650506165,21.55191439864761
824,3.2434662691093297,12.0,330311.0,39637.32,IN,HAMILTON COUNTY,38.921595229311954,25.94459873066747
825,3.6178151245679935,14.0,76478.0,10706.920000000002,IN,HANCOCK COUNTY,50.64941174395191,27.81151114056253
826,3.7140821364182868,16.0,40214.0,6434.24,IN,HARRISON COUNTY,59.42531418269259,29.2085180898494
827,2.170401064173725,13.0,166908.0,21698.04,IN,HENDRICKS COUNTY,28.215213834258424,24.24028520678653
828,1.889365052913952,16.0,48131.0,7700.96,IN,HENRY COUNTY,30.229840846623233,24.56098703274012
829,7.214393036670123,16.0,82257.0,13161.12,IN,HOWARD COUNTY,115.43028858672197,38.123765152268824
830,7.730530552787364,15.0,36243.0,5436.45,IN,HUNTINGTON COUNTY,115.95795829181046,38.20776315134441
831,2.500311582055658,16.0,44068.0,7050.88,IN,JACKSON COUNTY,40.004985312890526,26.117060022951947
832,5.348840703340577,15.0,33365.0,5004.75,IN,JASPER COUNTY,80.23261055010866,32.52076293578491
833,0.4339418359264648,18.0,20727.0,3730.8599999999997,IN,JAY COUNTY,7.810953046676366,20.992198264812266
834,1.0900357079537526,16.0,32157.0,5145.12,IN,JEFFERSON COUNTY,17.44057132726004,22.52510542175255
835,4.886240490628977,17.0,27679.0,4705.43,IN,JENNINGS COUNTY,83.06608834069262,32.97181491496619
836,2.2565706381187254,14.0,156093.0,21853.02,IN,JOHNSON COUNTY,31.591988933662154,24.777822891711253
837,8.34596741813083,16.0,36596.0,5855.36,IN,KNOX COUNTY,133.53547869009327,41.005870618814896
838,0.35256369359546164,15.0,79416.0,11912.4,IN,KOSCIUSKO COUNTY,5.288455403931924,20.59065018915027
839,-5.964792629991626,18.0,39375.0,7087.5,IN,LAGRANGE COUNTY,-107.36626733984927,2.657516629197957
840,-7.851911588804643,15.0,484440.0,72666.0,IN,LAKE COUNTY,-117.77867383206964,1.0
841,4.148913766875692,16.0,109981.0,17596.96,IN,LAPORTE COUNTY,66.38262027001107,30.316028687209055
842,1.378535471931166,16.0,45630.0,7300.8,IN,LAWRENCE COUNTY,22.056567550898656,23.259910628091017
843,9.948645217190576,17.0,129573.0,22027.41,IN,MADISON COUNTY,169.12696869223979,46.67156246253687
844,0.7695471948865635,15.0,958700.0,143805.0,IN,MARION COUNTY,11.543207923298453,21.58632360241106
845,2.8944501271774423,16.0,46296.0,7407.360000000001,IN,MARSHALL COUNTY,46.31120203483908,27.120925852793075
846,4.46262072957585,16.0,10219.0,1635.04,IN,MARTIN COUNTY,71.4019316732136,31.115036306067108
847,4.321492559538715,17.0,35646.0,6059.820000000001,IN,MIAMI COUNTY,73.46537351215815,31.443508803178013
848,4.110060447934416,15.0,147230.0,22084.5,IN,MONROE COUNTY,61.650906719016234,29.562802821388793
849,0.21695735457202564,15.0,38274.0,5741.099999999999,IN,MONTGOMERY COUNTY,3.2543603185803844,20.266849304901367
850,5.756051272994933,16.0,70137.0,11221.92,IN,MORGAN COUNTY,92.09682036791892,34.40938734552218
851,-0.6683740054933276,17.0,13986.0,2377.6200000000003,IN,NEWTON COUNTY,-11.362358093386568,17.94006213516873
852,0.1364143488407256,16.0,47543.0,7606.88,IN,NOBLE COUNTY,2.1826295814516095,20.096244025503104
853,4.665263772957272,15.0,5879.0,881.85,IN,OHIO COUNTY,69.97895659435908,30.88851759899417
854,3.7580359053846304,17.0,19548.0,3323.1600000000003,IN,ORANGE COUNTY,63.88661039153872,29.91869711133355
855,-0.6367864971985031,17.0,20862.0,3546.5400000000004,IN,OWEN COUNTY,-10.825370452374553,18.02554342571537
856,-1.538818572933228,17.0,16978.0,2886.26,IN,PARKE COUNTY,-26.159915739864875,15.58448776445254
857,1.82238108586329,16.0,19077.0,3052.32,IN,PERRY COUNTY,29.15809737381264,24.390379725990698
858,2.5323577776973547,16.0,12388.0,1982.0800000000002,IN,PIKE COUNTY,40.517724443157675,26.1986812730917
859,9.648947267035224,14.0,169488.0,23728.320000000003,IN,PORTER COUNTY,135.08526173849313,41.25257546810129
860,7.0935172363565835,15.0,25554.0,3833.1,IN,POSEY COUNTY,106.40275854534875,36.686702435274434
861,4.505955990741207,16.0,12492.0,1998.72,IN,PULASKI COUNTY,72.0952958518593,31.225410661606734
862,-0.6120818382173139,15.0,37486.0,5622.9,IN,PUTNAM COUNTY,-9.181227573259708,18.287269105071662
863,1.7996015319906329,16.0,24806.0,3968.96,IN,RANDOLPH COUNTY,28.793624511850126,24.332360493832827
864,3.5558122741101124,16.0,28450.0,4552.0,IN,RIPLEY COUNTY,56.8929963857618,28.805406776248383
865,2.508395173273259,17.0,16635.0,2827.9500000000003,IN,RUSH COUNTY,42.6427179456454,26.53695197640535
866,2.6627236254300346,17.0,23784.0,4043.28,IN,SCOTT COUNTY,45.26630163231059,26.954591605821385
867,1.8860752971209185,16.0,44522.0,7123.52,IN,SHELBY COUNTY,30.177204753934696,24.55260806684089
868,3.257389832810563,15.0,20385.0,3057.75,IN,SPENCER COUNTY,48.86084749215845,27.52679549947114
869,0.8546363828223001,15.0,270972.0,40645.799999999996,IN,ST. JOSEPH COUNTY,12.819545742334503,21.789499607987402
870,6.272889829504802,17.0,22951.0,3901.67,IN,STARKE COUNTY,106.63912710158164,36.724329165739505
871,2.266194660522145,15.0,34487.0,5173.05,IN,STEUBEN COUNTY,33.992919907832174,25.160019170565384
872,6.59522108438517,16.0,20696.0,3311.36,IN,SULLIVAN COUNTY,105.52353735016273,36.54674211458843
873,5.227303236492226,18.0,10731.0,1931.58,IN,SWITZERLAND COUNTY,94.09145825686007,34.72690716888082
874,2.203148712614318,14.0,193817.0,27134.38,IN,TIPPECANOE COUNTY,30.84408197660045,24.658766051263385
875,-1.2783062442263933,15.0,15112.0,2266.7999999999997,IN,TIPTON COUNTY,-19.1745936633959,16.696458134674028
876,8.900963247797083,16.0,7029.0,1124.64,IN,UNION COUNTY,142.41541196475333,42.41943789357644
877,4.8697005648427725,16.0,181120.0,28979.2,IN,VANDERBURGH COUNTY,77.91520903748436,32.15186343627217
878,0.8482521736024907,16.0,15510.0,2481.6,IN,VERMILLION COUNTY,13.572034777639852,21.909285854350298
879,4.543558454432615,16.0,107367.0,17178.72,IN,VIGO COUNTY,72.69693527092184,31.32118365535436
880,-1.3553798226695446,16.0,31198.0,4991.68,IN,WABASH COUNTY,-21.686077162712714,16.296663364158285
881,6.067365194810018,15.0,8280.0,1242.0,IN,WARREN COUNTY,91.01047792215026,34.23645607644326
882,1.6332340211159084,14.0,62474.0,8746.36,IN,WARRICK COUNTY,22.865276295622717,23.388646304474708
883,2.8382050916751047,17.0,27932.0,4748.4400000000005,IN,WASHINGTON COUNTY,48.24948655847678,27.429474969891697
884,1.6123072554668445,16.0,66046.0,10567.36,IN,WAYNE COUNTY,25.796916087469512,23.855324368708473
885,1.388557747095229,15.0,28083.0,4212.45,IN,WELLS COUNTY,20.828366206428434,23.064397309053412
886,-1.1044331594407393,15.0,24133.0,3619.95,IN,WHITE COUNTY,-16.56649739161109,17.11163237362277
887,0.05704139180995772,15.0,34047.0,5107.05,IN,WHITLEY COUNTY,0.8556208771493659,19.88500188891203
888,2.547046776356065,15.0,12501.0,1875.1499999999999,KS,ALLEN COUNTY,38.20570164534098,25.83063799343976
889,3.554601277169494,15.0,7848.0,1177.2,KS,ANDERSON COUNTY,53.31901915754241,28.23647713519235
890,17.899596039520414,15.0,16173.0,2425.95,KS,ATCHISON COUNTY,268.4939405928062,62.48946281451528
891,1.5500217850229439,15.0,4465.0,669.75,KS,BARBER COUNTY,23.250326775344156,23.44994121969875
892,8.191615989499445,15.0,26057.0,3908.5499999999997,KS,BARTON COUNTY,122.87423984249168,39.30874318809522
893,2.0348610816232657,16.0,14542.0,2326.7200000000003,KS,BOURBON COUNTY,32.55777730597225,24.93156355565729
894,17.537091851034273,15.0,9610.0,1441.5,KS,BROWN COUNTY,263.05637776551407,61.62387513166028
895,31.609330407050678,14.0,66833.0,9356.62,KS,BUTLER COUNTY,442.5306256987095,90.19378840620749
896,8.462336164972516,14.0,2600.0,364.00000000000006,KS,CHASE COUNTY,118.47270630961523,38.60807758978554
897,5.830438970208208,16.0,3304.0,528.64,KS,CHAUTAUQUA COUNTY,93.28702352333133,34.59885185823534
898,3.147684305737233,16.0,20035.0,3205.6,KS,CHEROKEE COUNTY,50.362948891795725,27.765910064437513
899,8.14504315986542,14.0,2645.0,370.3,KS,CHEYENNE COUNTY,114.03060423811587,37.900954019686154
900,0.1863915725039019,13.0,1994.0,259.22,KS,CLARK COUNTY,2.4230904425507247,20.134522196475476
901,16.77386981001191,13.0,8003.0,1040.39,KS,CLAY COUNTY,218.06030753015483,54.46109919514734
902,15.375747471295147,15.0,8734.0,1310.1,KS,CLOUD COUNTY,230.63621206942722,56.46301593904552
903,20.046334514260117,14.0,8232.0,1152.48,KS,COFFEY COUNTY,280.64868319964165,64.4243361801972
904,-0.33367149149696407,13.0,1736.0,225.68,KS,COMANCHE COUNTY,-4.337729389460533,19.058289597705663
905,9.71774292276135,15.0,35149.0,5272.349999999999,KS,COWLEY COUNTY,145.76614384142025,42.95282984381471
906,0.3719399480929507,15.0,38911.0,5836.65,KS,CRAWFORD COUNTY,5.5790992213942605,20.636916819345448
907,0.4855747433880297,15.0,2860.0,429.0,KS,DECATUR COUNTY,7.283621150820445,20.908254040473665
908,5.070633801267546,15.0,18682.0,2802.2999999999997,KS,DICKINSON COUNTY,76.05950701901318,31.856460355653844
909,7.026779117243764,15.0,7658.0,1148.7,KS,DONIPHAN COUNTY,105.40168675865647,36.52734512102599
910,1.5138084852083633,13.0,121109.0,15744.17,KS,DOUGLAS COUNTY,19.679510307708725,22.881514729689762
911,3.487397897511705,14.0,2820.0,394.8,KS,EDWARDS COUNTY,48.82357056516387,27.520861508474432
912,5.422113858680149,16.0,2484.0,397.44,KS,ELK COUNTY,86.75382173888238,33.558853025331466
913,2.15696840450107,14.0,28646.0,4010.4400000000005,KS,ELLIS COUNTY,30.19755766301498,24.555847979274034
914,6.866485718472385,14.0,6163.0,862.82,KS,ELLSWORTH COUNTY,96.13080005861339,35.051543260599885
915,-0.02080397462854668,14.0,36528.0,5113.92,KS,FINNEY COUNTY,-0.2912556447996535,19.702434400004684
916,0.27775568686781965,14.0,33877.0,4742.780000000001,KS,FORD COUNTY,3.888579616149475,20.36780858199686
917,9.391931523027745,14.0,25625.0,3587.5000000000005,KS,FRANKLIN COUNTY,131.48704132238842,40.67978663396681
918,6.069957980682304,14.0,32777.0,4588.780000000001,KS,GEARY COUNTY,84.97941172955225,33.27639055138969
919,0.46506339646905265,14.0,2611.0,365.54,KS,GOVE COUNTY,6.510887550566737,20.785245128622453
920,1.0566698061674171,14.0,2475.0,346.50000000000006,KS,GRAHAM COUNTY,14.79337728634384,22.10370733795601
921,-0.1120999717873285,14.0,7294.0,1021.1600000000001,KS,GRANT COUNTY,-1.569399605022599,19.498970880772955
922,8.572794370172273,14.0,6076.0,850.6400000000001,KS,GRAY COUNTY,120.01912118241182,38.854246270312416
923,0.26075598423793434,13.0,1229.0,159.77,KS,GREELEY COUNTY,3.3898277950931464,20.288413925453124
924,8.88650566785591,15.0,6011.0,901.65,KS,GREENWOOD COUNTY,133.29758501783866,40.968001110163115
925,-0.03178109770859176,15.0,2600.0,390.0,KS,HAMILTON COUNTY,-0.47671646562887643,19.67291150394614
926,13.593245491613887,15.0,5508.0,826.1999999999999,KS,HARPER COUNTY,203.8986823742083,52.20675681906095
927,7.5466141756999034,13.0,34183.0,4443.79,KS,HARVEY COUNTY,98.10598428409874,35.365966319468896
928,4.069550171706414,16.0,3990.0,638.4,KS,HASKELL COUNTY,65.11280274730262,30.113890626088534
929,5.275093364344018,13.0,1822.0,236.86,KS,HODGEMAN COUNTY,68.57621373647224,30.665219592411994
930,21.138579027394798,14.0,13270.0,1857.8000000000002,KS,JACKSON COUNTY,295.94010638352717,66.85852737608745
931,11.848627531469752,13.0,18856.0,2451.28,KS,JEFFERSON COUNTY,154.0321579091068,44.26866934591362
932,7.742782089111764,15.0,2845.0,426.75,KS,JEWELL COUNTY,116.14173133667646,38.23701737591692
933,0.6285585577751914,10.0,598127.0,59812.700000000004,KS,JOHNSON COUNTY,6.285585577751914,20.74938005105266
934,0.5242424147858085,16.0,3941.0,630.5600000000001,KS,KEARNY COUNTY,8.387878636572935,21.084037145649074
935,-0.2632572634332662,13.0,7220.0,938.6,KS,KINGMAN COUNTY,-3.422344424632461,19.204006709542774
936,-0.0910875036328801,14.0,2489.0,348.46000000000004,KS,KIOWA COUNTY,-1.2752250508603213,19.54579955729218
937,0.9609997641221916,16.0,19906.0,3184.96,KS,LABETTE COUNTY,15.375996225955065,22.196452524346185
938,0.3205521715775383,14.0,1546.0,216.44000000000003,KS,LANE COUNTY,4.487730402085536,20.463185418449417
939,3.3781141879362084,13.0,81497.0,10594.61,KS,LEAVENWORTH COUNTY,43.91548444317071,26.73955947509554
940,0.16174425939251108,14.0,2998.0,419.72,KS,LINCOLN COUNTY,2.264419631495155,20.10926391366742
941,3.488231888854886,16.0,9771.0,1563.3600000000001,KS,LINN COUNTY,55.811710221678176,28.6332803999655
942,0.5094023008402446,14.0,2812.0,393.68000000000006,KS,LOGAN COUNTY,7.131632211763424,20.88405942281929
943,19.191356058427175,14.0,33300.0,4662.0,KS,LYON COUNTY,268.67898481798045,62.51891939408625
